onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
61.274	n/a	30637	surroundSuppB1_start	93	n/a	n/a	n/a
62.962	n/a	31481	fixpoint_ON	4	n/a	n/a	n/a
63.596	2.4	31798	stim_ON	8	1	0	2
68.928	n/a	34464	fixpoint_ON	4	n/a	n/a	n/a
69.438	2.4	34719	stim_ON	8	1	0.3	3
74.748	n/a	37374	fixpoint_ON	4	n/a	n/a	n/a
75.26	2.4	37630	stim_ON	8	1	0.6	1
80.568	n/a	40284	fixpoint_ON	4	n/a	n/a	n/a
81.08	2.4	40540	stim_ON	8	1	1	2
86.388	n/a	43194	fixpoint_ON	4	n/a	n/a	n/a
86.9	2.4	43450	stim_ON	8	1	0	3
92.208	n/a	46104	fixpoint_ON	4	n/a	n/a	n/a
92.72	2.4	46360	stim_ON	8	1	0.3	2
98.03	n/a	49015	fixpoint_ON	4	n/a	n/a	n/a
98.54	2.4	49270	stim_ON	8	1	0.6	1
103.848	n/a	51924	fixpoint_ON	4	n/a	n/a	n/a
104.36	2.4	52180	stim_ON	8	1	1	3
109.67	n/a	54835	fixpoint_ON	4	n/a	n/a	n/a
110.18	2.4	55090	stim_ON	8	1	0	2
115.49	n/a	57745	fixpoint_ON	4	n/a	n/a	n/a
116	2.4	58000	stim_ON	8	1	0.3	3
121.31	n/a	60655	fixpoint_ON	4	n/a	n/a	n/a
121.82	2.4	60910	stim_ON	8	1	0.6	1
127.13	n/a	63565	fixpoint_ON	4	n/a	n/a	n/a
127.64	2.4	63820	stim_ON	8	1	1	2
132.95	n/a	66475	fixpoint_ON	4	n/a	n/a	n/a
133.46	2.4	66730	stim_ON	8	0	0	3
138.77	n/a	69385	fixpoint_ON	4	n/a	n/a	n/a
139.29	2.4	69645	stim_ON	8	0	0.3	1
144.6	n/a	72300	fixpoint_ON	4	n/a	n/a	n/a
145.11	2.4	72555	stim_ON	8	0	0.6	2
150.42	n/a	75210	fixpoint_ON	4	n/a	n/a	n/a
150.93	2.4	75465	stim_ON	8	0	1	3
156.24	n/a	78120	fixpoint_ON	4	n/a	n/a	n/a
156.75	2.4	78375	stim_ON	8	1	1	1
162.06	n/a	81030	fixpoint_ON	4	n/a	n/a	n/a
162.57	2.4	81285	stim_ON	8	1	0.6	3
167.88	n/a	83940	fixpoint_ON	4	n/a	n/a	n/a
168.39	2.4	84195	stim_ON	8	1	0.3	2
173.7	n/a	86850	fixpoint_ON	4	n/a	n/a	n/a
174.21	2.4	87105	stim_ON	8	1	0	1
179.52	n/a	89760	fixpoint_ON	4	n/a	n/a	n/a
180.03	2.4	90015	stim_ON	8	1	1	1
185.34	n/a	92670	fixpoint_ON	4	n/a	n/a	n/a
185.85	2.4	92925	stim_ON	8	1	0.6	2
191.16	n/a	95580	fixpoint_ON	4	n/a	n/a	n/a
191.67	2.4	95835	stim_ON	8	1	0.3	3
196.98	n/a	98490	fixpoint_ON	4	n/a	n/a	n/a
197.49	2.4	98745	stim_ON	8	1	0	1
202.8	n/a	101400	fixpoint_ON	4	n/a	n/a	n/a
203.31	2.4	101655	stim_ON	8	0	0	2
208.62	n/a	104310	fixpoint_ON	4	n/a	n/a	n/a
209.13	2.4	104565	stim_ON	8	1	0	3
214.44	n/a	107220	fixpoint_ON	4	n/a	n/a	n/a
214.95	2.4	107475	stim_ON	8	0	0.3	1
220.26	n/a	110130	fixpoint_ON	4	n/a	n/a	n/a
220.77	2.4	110385	stim_ON	8	1	0.3	2
226.08	n/a	113040	fixpoint_ON	4	n/a	n/a	n/a
226.59	2.4	113295	stim_ON	8	0	0.6	3
231.9	n/a	115950	fixpoint_ON	4	n/a	n/a	n/a
232.41	2.4	116205	stim_ON	8	1	0.6	1
237.72	n/a	118860	fixpoint_ON	4	n/a	n/a	n/a
238.23	2.4	119115	stim_ON	8	0	1	2
243.54	n/a	121770	fixpoint_ON	4	n/a	n/a	n/a
244.05	2.4	122025	stim_ON	8	1	1	3
249.36	n/a	124680	fixpoint_ON	4	n/a	n/a	n/a
249.87	2.4	124935	stim_ON	8	1	1	1
255.18	n/a	127590	fixpoint_ON	4	n/a	n/a	n/a
255.69	2.4	127845	stim_ON	8	1	0.6	2
261	n/a	130500	fixpoint_ON	4	n/a	n/a	n/a
261.51	2.4	130755	stim_ON	8	1	0.3	3
266.82	n/a	133410	fixpoint_ON	4	n/a	n/a	n/a
267.33	2.4	133665	stim_ON	8	1	0	1
272.64	n/a	136320	fixpoint_ON	4	n/a	n/a	n/a
273.15	2.4	136575	stim_ON	8	1	1	1
278.46	n/a	139230	fixpoint_ON	4	n/a	n/a	n/a
278.97	2.4	139485	stim_ON	8	1	0.6	3
284.28	n/a	142140	fixpoint_ON	4	n/a	n/a	n/a
284.79	2.4	142395	stim_ON	8	1	0.3	2
290.1	n/a	145050	fixpoint_ON	4	n/a	n/a	n/a
290.61	2.4	145305	stim_ON	8	1	0	1
295.92	n/a	147960	fixpoint_ON	4	n/a	n/a	n/a
296.43	2.4	148215	stim_ON	8	0	0	3
301.74	n/a	150870	fixpoint_ON	4	n/a	n/a	n/a
