onset	duration	sample	value	event_code	feedback
0	n/a	0	left_target	8	n/a
110.886	n/a	55443	contrastChangeB2_start	95	n/a
119.106	n/a	59553	contrastTrial_start	5	n/a
122.13	n/a	61065	left_target	8	n/a
123.516	n/a	61758	right_buttonPress	13	sad_face
123.8	n/a	61900	contrastTrial_start	5	n/a
125.716	n/a	62858	left_target	8	n/a
126.984	n/a	63492	left_buttonPress	12	smiley_face
127.352	n/a	63676	contrastTrial_start	5	n/a
131.448	n/a	65724	right_target	9	n/a
133.088	n/a	66544	contrastTrial_start	5	n/a
136.096	n/a	68048	right_target	9	n/a
137.634	n/a	68817	left_buttonPress	12	sad_face
137.748	n/a	68874	contrastTrial_start	5	n/a
140.75	n/a	70375	left_target	8	n/a
141.842	n/a	70921	right_buttonPress	13	sad_face
142.388	n/a	71194	contrastTrial_start	5	n/a
146.48	n/a	73240	right_target	9	n/a
147.564	n/a	73782	left_buttonPress	12	sad_face
148.11	n/a	74055	contrastTrial_start	5	n/a
151.098	n/a	75549	left_target	8	n/a
152.16	n/a	76080	left_buttonPress	12	smiley_face
152.732	n/a	76366	contrastTrial_start	5	n/a
154.63	n/a	77315	right_target	9	n/a
155.772	n/a	77886	right_buttonPress	13	smiley_face
156.258	n/a	78129	contrastTrial_start	5	n/a
160.324	n/a	80162	left_target	8	n/a
161.228	n/a	80614	left_buttonPress	12	smiley_face
161.952	n/a	80976	contrastTrial_start	5	n/a
164.938	n/a	82469	right_target	9	n/a
166.324	n/a	83162	right_buttonPress	13	smiley_face
166.578	n/a	83289	contrastTrial_start	5	n/a
169.558	n/a	84779	left_target	8	n/a
170.08	n/a	85040	left_buttonPress	12	smiley_face
171.186	n/a	85593	contrastTrial_start	5	n/a
173.536	n/a	86768	right_buttonPress	13	non_target
175.264	n/a	87632	left_target	8	n/a
176.026	n/a	88013	right_buttonPress	13	sad_face
176.898	n/a	88449	contrastTrial_start	5	n/a
180.964	n/a	90482	right_target	9	n/a
182.32	n/a	91160	right_buttonPress	13	smiley_face
182.596	n/a	91298	contrastTrial_start	5	n/a
184.844	n/a	92422	left_buttonPress	12	non_target
186.654	n/a	93327	right_target	9	n/a
188.04	n/a	94020	right_buttonPress	13	smiley_face
188.288	n/a	94144	contrastTrial_start	5	n/a
191.272	n/a	95636	right_target	9	n/a
192.412	n/a	96206	right_buttonPress	13	smiley_face
192.904	n/a	96452	contrastTrial_start	5	n/a
194.806	n/a	97403	left_target	8	n/a
196.094	n/a	98047	left_buttonPress	12	smiley_face
196.434	n/a	98217	contrastTrial_start	5	n/a
198.326	n/a	99163	right_target	9	n/a
199.944	n/a	99972	contrastTrial_start	5	n/a
204.01	n/a	102005	left_target	8	n/a
205.29	n/a	102645	left_buttonPress	12	smiley_face
205.64	n/a	102820	contrastTrial_start	5	n/a
207.542	n/a	103771	right_target	9	n/a
209.168	n/a	104584	contrastTrial_start	5	n/a
211.068	n/a	105534	left_target	8	n/a
212.56	n/a	106280	right_buttonPress	13	sad_face
212.706	n/a	106353	contrastTrial_start	5	n/a
214.6	n/a	107300	right_target	9	n/a
216.224	n/a	108112	contrastTrial_start	5	n/a
218.128	n/a	109064	left_target	8	n/a
218.934	n/a	109467	left_buttonPress	12	smiley_face
219.754	n/a	109877	contrastTrial_start	5	n/a
223.826	n/a	111913	left_target	8	n/a
225.4	n/a	112700	right_buttonPress	13	sad_face
225.458	n/a	112729	contrastTrial_start	5	n/a
228.444	n/a	114222	right_target	9	n/a
229.612	n/a	114806	right_buttonPress	13	smiley_face
230.078	n/a	115039	contrastTrial_start	5	n/a
235.536	n/a	117768	break cnt	break cnt	n/a
