onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
31.674	n/a	15837	contrastChangeB3_start	96	n/a
37.882	n/a	18941	contrastTrial_start	5	n/a
42.284	n/a	21142	right_target	9	n/a
44.344	n/a	22172	right_buttonPress	13	smiley_face
44.684	n/a	22342	contrastTrial_start	5	n/a
50.694	n/a	25347	right_target	9	n/a
52.274	n/a	26137	right_buttonPress	13	smiley_face
53.094	n/a	26547	contrastTrial_start	5	n/a
57.494	n/a	28747	left_target	8	n/a
59.044	n/a	29522	left_buttonPress	12	smiley_face
59.894	n/a	29947	contrastTrial_start	5	n/a
65.894	n/a	32947	left_target	8	n/a
67.454	n/a	33727	left_buttonPress	12	smiley_face
68.294	n/a	34147	contrastTrial_start	5	n/a
72.694	n/a	36347	right_target	9	n/a
74.084	n/a	37042	right_buttonPress	13	smiley_face
75.094	n/a	37547	contrastTrial_start	5	n/a
81.094	n/a	40547	left_target	8	n/a
82.582	n/a	41291	left_buttonPress	12	smiley_face
83.492	n/a	41746	contrastTrial_start	5	n/a
89.492	n/a	44746	left_target	8	n/a
91.262	n/a	45631	left_buttonPress	12	smiley_face
91.892	n/a	45946	contrastTrial_start	5	n/a
96.292	n/a	48146	right_target	9	n/a
98.612	n/a	49306	right_buttonPress	13	smiley_face
98.692	n/a	49346	contrastTrial_start	5	n/a
101.492	n/a	50746	left_target	8	n/a
103.172	n/a	51586	left_buttonPress	12	smiley_face
103.892	n/a	51946	contrastTrial_start	5	n/a
106.692	n/a	53346	left_target	8	n/a
108.202	n/a	54101	left_buttonPress	12	smiley_face
109.092	n/a	54546	contrastTrial_start	5	n/a
111.892	n/a	55946	left_target	8	n/a
113.612	n/a	56806	left_buttonPress	12	smiley_face
114.292	n/a	57146	contrastTrial_start	5	n/a
120.292	n/a	60146	right_target	9	n/a
122.176	n/a	61088	right_buttonPress	13	smiley_face
122.692	n/a	61346	contrastTrial_start	5	n/a
127.092	n/a	63546	right_target	9	n/a
128.902	n/a	64451	right_buttonPress	13	smiley_face
129.492	n/a	64746	contrastTrial_start	5	n/a
135.492	n/a	67746	right_target	9	n/a
137.782	n/a	68891	right_buttonPress	13	smiley_face
137.892	n/a	68946	contrastTrial_start	5	n/a
140.692	n/a	70346	right_target	9	n/a
142.212	n/a	71106	right_buttonPress	13	smiley_face
143.092	n/a	71546	contrastTrial_start	5	n/a
147.492	n/a	73746	left_target	8	n/a
149.412	n/a	74706	left_buttonPress	12	smiley_face
149.892	n/a	74946	contrastTrial_start	5	n/a
152.692	n/a	76346	right_target	9	n/a
154.612	n/a	77306	right_buttonPress	13	smiley_face
155.092	n/a	77546	contrastTrial_start	5	n/a
157.892	n/a	78946	left_target	8	n/a
159.292	n/a	79646	left_buttonPress	12	smiley_face
160.292	n/a	80146	contrastTrial_start	5	n/a
163.092	n/a	81546	right_target	9	n/a
164.712	n/a	82356	right_buttonPress	13	smiley_face
165.492	n/a	82746	contrastTrial_start	5	n/a
168.292	n/a	84146	right_target	9	n/a
170.302	n/a	85151	right_buttonPress	13	smiley_face
170.692	n/a	85346	contrastTrial_start	5	n/a
175.092	n/a	87546	left_target	8	n/a
176.952	n/a	88476	left_buttonPress	12	smiley_face
177.492	n/a	88746	contrastTrial_start	5	n/a
181.892	n/a	90946	left_target	8	n/a
184.062	n/a	92031	left_buttonPress	12	smiley_face
184.292	n/a	92146	contrastTrial_start	5	n/a
190.29	n/a	95145	right_target	9	n/a
192.44	n/a	96220	right_buttonPress	13	smiley_face
192.69	n/a	96345	contrastTrial_start	5	n/a
198.69	n/a	99345	left_target	8	n/a
200.63	n/a	100315	left_buttonPress	12	smiley_face
201.092	n/a	100546	contrastTrial_start	5	n/a
207.432	n/a	103716	break cnt	break cnt	n/a
238.978	n/a	119489	9999	9999	n/a
