onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.036	n/a	518	video_start	83
171.58	n/a	85790	video_stop	103
172.102	n/a	86051	break cnt	break cnt
299.688	n/a	149844	contrastChangeB3_start	96
305.388	n/a	152694	contrastTrial_start	5
309.784	n/a	154892	right_target	9
311.662	n/a	155831	dot_no3_ON	13
312.182	n/a	156091	contrastTrial_start	5
318.202	n/a	159101	right_target	9
320.342	n/a	160171	dot_no3_ON	13
320.612	n/a	160306	contrastTrial_start	5
325.012	n/a	162506	stim_ON	8
326.062	n/a	163031	dot_no2_ON	12
326.702	n/a	163351	dot_no2_ON	12
327.412	n/a	163706	contrastTrial_start	5
333.416	n/a	166708	stim_ON	8
334.242	n/a	167121	dot_no2_ON	12
334.952	n/a	167476	dot_no2_ON	12
335.812	n/a	167906	contrastTrial_start	5
337.872	n/a	168936	dot_no2_ON	12
339.892	n/a	169946	dot_no2_ON	12
340.212	n/a	170106	right_target	9
341.892	n/a	170946	dot_no3_ON	13
342.612	n/a	171306	contrastTrial_start	5
348.616	n/a	174308	stim_ON	8
350.162	n/a	175081	dot_no2_ON	12
351.012	n/a	175506	contrastTrial_start	5
357.012	n/a	178506	stim_ON	8
358.462	n/a	179231	dot_no2_ON	12
359.416	n/a	179708	contrastTrial_start	5
362.472	n/a	181236	dot_no3_ON	13
363.816	n/a	181908	right_target	9
365.462	n/a	182731	dot_no3_ON	13
366.222	n/a	183111	contrastTrial_start	5
369.022	n/a	184511	stim_ON	8
370.772	n/a	185386	dot_no2_ON	12
371.422	n/a	185711	contrastTrial_start	5
374.222	n/a	187111	stim_ON	8
375.842	n/a	187921	dot_no2_ON	12
376.622	n/a	188311	contrastTrial_start	5
379.422	n/a	189711	stim_ON	8
381.812	n/a	190906	dot_no2_ON	12
381.822	n/a	190911	contrastTrial_start	5
387.822	n/a	193911	right_target	9
389.622	n/a	194811	dot_no3_ON	13
390.222	n/a	195111	contrastTrial_start	5
394.622	n/a	197311	right_target	9
396.332	n/a	198166	dot_no3_ON	13
397.022	n/a	198511	contrastTrial_start	5
403.022	n/a	201511	right_target	9
404.692	n/a	202346	dot_no3_ON	13
405.422	n/a	202711	contrastTrial_start	5
