onset	duration	sample	value	event_code
0	n/a	0	break cnt	break cnt
1.896	n/a	948	resting_start	90
41.912	n/a	20956	instructed_toOpenEyes	20
61.912	n/a	30956	instructed_toCloseEyes	30
101.91	n/a	50955	instructed_toOpenEyes	20
121.91	n/a	60955	instructed_toCloseEyes	30
161.908	n/a	80954	instructed_toOpenEyes	20
181.908	n/a	90954	instructed_toCloseEyes	30
221.908	n/a	110954	instructed_toOpenEyes	20
241.908	n/a	120954	instructed_toCloseEyes	30
281.906	n/a	140953	instructed_toOpenEyes	20
301.906	n/a	150953	instructed_toCloseEyes	30
341.906	n/a	170953	instructed_toOpenEyes	20
346.476	n/a	173238	break cnt	break cnt
374.846	n/a	187423	seqLearning_start	91
381.122	n/a	190561	learningBlock_1	31
381.152	n/a	190576	dot_no1_ON	11
381.74	n/a	190870	dot_no1_OFF	21
383.06	n/a	191530	dot_no6_ON	16
383.64	n/a	191820	dot_no6_OFF	26
384.96	n/a	192480	dot_no4_ON	14
385.54	n/a	192770	dot_no4_OFF	24
386.86	n/a	193430	dot_no2_ON	12
387.44	n/a	193720	dot_no2_OFF	22
388.76	n/a	194380	dot_no7_ON	17
389.34	n/a	194670	dot_no7_OFF	27
390.66	n/a	195330	dot_no3_ON	13
391.24	n/a	195620	dot_no3_OFF	23
392.56	n/a	196280	dot_no8_ON	18
393.14	n/a	196570	dot_no8_OFF	28
394.46	n/a	197230	dot_no5_ON	15
395.04	n/a	197520	dot_no5_OFF	25
396.36	n/a	198180	dot_no2_ON	12
396.94	n/a	198470	dot_no2_OFF	22
398.26	n/a	199130	dot_no7_ON	17
398.84	n/a	199420	dot_no7_OFF	27
463.02	n/a	231510	learningBlock_2	32
463.038	n/a	231519	dot_no1_ON	11
463.628	n/a	231814	dot_no1_OFF	21
464.948	n/a	232474	dot_no6_ON	16
465.528	n/a	232764	dot_no6_OFF	26
466.848	n/a	233424	dot_no4_ON	14
467.428	n/a	233714	dot_no4_OFF	24
468.748	n/a	234374	dot_no2_ON	12
469.328	n/a	234664	dot_no2_OFF	22
470.648	n/a	235324	dot_no7_ON	17
471.238	n/a	235619	dot_no7_OFF	27
472.558	n/a	236279	dot_no3_ON	13
473.138	n/a	236569	dot_no3_OFF	23
474.458	n/a	237229	dot_no8_ON	18
475.038	n/a	237519	dot_no8_OFF	28
476.358	n/a	238179	dot_no5_ON	15
476.938	n/a	238469	dot_no5_OFF	25
478.258	n/a	239129	dot_no2_ON	12
478.838	n/a	239419	dot_no2_OFF	22
480.158	n/a	240079	dot_no7_ON	17
480.738	n/a	240369	dot_no7_OFF	27
517.43	n/a	258715	learningBlock_3	33
517.438	n/a	258719	dot_no1_ON	11
518.018	n/a	259009	dot_no1_OFF	21
519.338	n/a	259669	dot_no6_ON	16
519.918	n/a	259959	dot_no6_OFF	26
521.238	n/a	260619	dot_no4_ON	14
521.828	n/a	260914	dot_no4_OFF	24
523.148	n/a	261574	dot_no2_ON	12
523.728	n/a	261864	dot_no2_OFF	22
525.048	n/a	262524	dot_no7_ON	17
525.628	n/a	262814	dot_no7_OFF	27
526.948	n/a	263474	dot_no3_ON	13
527.528	n/a	263764	dot_no3_OFF	23
528.848	n/a	264424	dot_no8_ON	18
529.428	n/a	264714	dot_no8_OFF	28
530.748	n/a	265374	dot_no5_ON	15
531.328	n/a	265664	dot_no5_OFF	25
532.648	n/a	266324	dot_no2_ON	12
533.228	n/a	266614	dot_no2_OFF	22
534.548	n/a	267274	dot_no7_ON	17
535.138	n/a	267569	dot_no7_OFF	27
